file_id,contents,user_id,subforum_id,num_contexts,label
14652670_1,I'd rule as a black government but would keep the whites around just to keep the place running smooth and efficient .,614190,1371,0,0
13945988_1,We just need a bunch of us to move into one small White town .,583103,1388,0,0
30386052_2,The total was $ 0.75 shy of $ 400 .,572128,1362,0,0
30659641_2,They do sell it and it may be needed one day .,572404,1359,0,0
14021976_2,We must stick together and see things on the bright side whenever possible for our health 's sake .,572099,1388,0,0
30683018_3,"Here it seems they are all hitchers or lizards , and maybe robbers .",575695,1348,0,0
13860584_2,"After knocking back a few guinness we got pretty hungry and he said he knew a great place to go get some food , i was disgusted when he brought me to a chinese restaurant .",592772,1391,0,0
14027556_1,May I share with the good people on this board a delightful and enriching video I found on YouTube of the town in which I grew up .,595869,1387,0,0
14417871_2,Just to show all Whites should have one common goal .,574649,1375,0,0
13494421_6,Lowest birthrate in world .,584433,1395,1,0
14029017_1,Don't care much for football these days and sincerely hope that the team called England get a hiding but i will be wearing my new Serbia shirt during the tournament.COME ON SERBIA DO US PROUD !,575295,1387,0,0
30623515_3,"Amazon.com : Scotch Thermal Laminator 15.5 Inches x 6.75 Inches x 3.75 Inches , 2 Roller System ( TL901 ) : Office Products Amazon.com : Scotch Thermal Laminator 15.5 Inches x 6.75 Inches x 3.75 Inches , 2 Roller System ( TL901 ) : Office Products Hope this helps .",572180,1362,0,0
30756322_1,luckily my child goes to a more white school so they do not even teach about this and they are the only school in the county that had school on mlk day .,583381,1362,0,0
30651329_1,Your sons are going to be in love with that land !,580921,1362,0,0
12858722_1,We have already reached that point ages ago !,576580,1346,0,0
30416172_1,My daughter just got Journey to Center of the Earth today from our stockpile of books .,577121,1362,0,0
30623580_2,He likes selecting movies .,573411,1362,0,0
13504696_2,"Richland County deputies say Cason killed his estranged wife , 38-year-old Letitia Cason , at an apartment on Smallwood Road in Northeast Richland County Deputies : Murder Suspect Shoots at Officers , is Taken Into Custody wltx.com | Columbia , SC News , Weather and Sports |",577743,1345,0,0
13864738_3,35109,592987,1391,0,0
13866670_1,My ex girlfriends mother wrote that song !,592605,1391,0,0
30774456_2,Knights Of The Ku Klux Klan Youth Corps,577351,1363,0,0
14100101_1,I can get a ride to see you some time this summer if that is cool i need to get up with someone in NJ as it is his name is HAL i have talk to him but i want to meet him so when i go to see him I can stop to see you if that is ok,599177,1381,0,0
30698686_2,The huge stones are all different shapes and sizes and fit together tightly using no mortar .,573431,1354,0,0
31899914_2,A very diverse bunch,579408,1347,0,0
30576858_6,Used it as his service dress revolver .,576682,1359,0,0
12845118_4,You could have made one for prophecies .,572310,1396,0,0
14022819_3,White person ! `` before hurrying to catch the TTC out of Scarborough .,572367,1388,0,0
14653484_2,I hate the term black in reference to the Niggardly kind .,598307,1371,1,0
13341044_1,"Obama has membership in Prince Hall ( for blacks ) lodge and will become the next president , according to this guy : [ youtube = http://www.youtube.com/watch ? v = _ nLfRsReGII ] Zagami [ /youtube ]",572139,1345,0,0
14099981_1,Ive never herd of one even actually happening but i would think that it would not last either.if you dont get along you never will. cant force it .,599166,1381,0,0
14072079_2,Typical .,581367,1383,0,0
13844620_1,I knew that we would find out that it was the ' new Irish ' cultural enrichers behind this when I read the story yesterday !,591130,1391,0,0
14099215_3,"I do n't want sheeps , I preffer girls .",572068,1381,0,0
14039906_4,It is disgusting .,578360,1387,0,0
14024105_1,Any NS government that has them views are dangerous to their own people because they would decide who is worthy and unworthy and would make them king maker to decide that .,572107,1387,0,0
13503199_1,Nothing too major here .,575848,1345,0,0
31716587_2,You are joining a unit that is famous for its great spirit and effectiveness at awakening our kinsmen .,573776,1363,0,0
13288494_12,The Rest Of The Story,572180,1345,6,0
12915702_4,Y' all have a nice day .,575999,1345,0,0
12848217_7,Silence .,575810,1346,0,0
13246274_3,The first thing I thought was `` he does lots of meth '' .,575102,1345,0,0
30560620_2,What a cowardly cretin he is .,578431,1359,0,0
30566612_1,"No, I 've been homeschooling for years .",614166,1362,0,0
14676950_3,Black people wo n't use anything white people invented/discovered .,572142,1371,0,0
13484016_2,Give and take for the good of all .,577166,1347,0,0
13462686_7,"Since your genetic makeup determines your physical appearance , as long as those photos are of authentic native born people living in Non European areas , there probably are some Non European peoples whose genetic makeup as well as physical appearance differs not in the slightest from that of Europeans , then they must be considered white , so there probably are non European whites .",575159,1347,0,0
30581397_1,Does anyone else ever have the feeling that Churchill was only fighting the Germans rather than NS as he was he acted like he was surprised at the Nurnberg trials ?,734780,1354,0,0
30431059_1,I still have one or two hunting knives from when I used to fish and shoot in case of self defence at home .,734643,1359,0,0
13107589_12,"TAKE COVER YouTube - UPDATE 1pm CST - Meltdown , Outgassing !",572066,1345,0,0
13442919_2,Id say thats an example of Upper class looking down on the lower .,577097,1347,0,0
13456338_1,Has anyone watched the Vice Channel 's guide to Liberia ??,580989,1347,0,0
31786704_2,I could n't stand by and let that happen .,599694,1363,0,0
14275109_1,"Oildale,Ca.While.this.little.town.borders.Bakersfi eld , it.offers.very.low.housing.costs , while.providi ng.many.jobs.in.the.oil.drilling.fields.i.e.weldin g & support , .mostly.White.Racial.make-up ( 90 % ? ) .Until.we.had.moved.here.from.Huntington.B each.6.monthes.ago , I.had.never.heard.of `` PLE '' .Our.i ntent.moving.here.from.So.Cal.was.very.similar.to.",575505,1380,0,0
13618944_2,`` Nargaroth - The Day Burzum Killed Mayhem '' heheh ) either though * shrug * Scandinavia really is a black metal heaven but there 're many great bands on the outside which too are a Pride of their countries 11,581265,1393,0,0
14055875_1,"Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ) , yes , but they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere .",577059,1383,0,0
14098769_18,"The following pictures were taken this morning at sunrise on top of Mount Strachan , Cypress Provincial Park , West Vancouver -- 1432m ( 4,750 feet ) .",575319,1381,0,0
14300619_3,Not going to be able to stop for drinks except for the occasional gas station bottled water .,572095,1380,0,0
30407607_4,Iron sights .,573365,1359,0,0
13071832_1,Nasty..,579408,1345,0,0
14675480_1,The black gene always comes out to be the dominant gene .,575539,1371,0,0
14037392_3,Cheers,584675,1387,0,0
13452732_2,But that 's just a rumour,582307,1347,1,0
13843349_1,correct.,592441,1391,0,0
30520490_1,ive looked into classes on gunsmithing i can do basic things but i just dont have every tool for every gun on the market. and if it ever comes down to dooms day we are gonna need a good smithy,578773,1359,0,0
30496402_2,Is that a hate crime what I just said ?,575397,1388,0,0
14082532_1,saysay.jpg say say with a candle 2.jpg This is my nearly 3 year old cat called Say-Say .,583329,1381,0,0
31748683_1,I'd LOVE to stay at home and raise my children .,573656,1363,0,0
14038801_1,I was trying to find out if the Egyptians were white or not and my search brought me to a thread on this site .,572617,1387,0,0
12848217_5,The kids were not allowed to talk .,575810,1346,0,0
30474323_1,"It's not my responsibility to locate , isolate or else eliminate trolls at this site , nor do I wish to defend this person in any way .",581520,1354,0,0
14030847_1,"False, Scotland is almost as bad as England and Scottish females have an obsession with negro males , well the ones i know do anyway .",595845,1387,1,0
14670637_3,Homepage < < Go and check out what your homies are up too .,572073,1371,0,0
31911669_1,"Nothing wrong with Quebec , they have very white cities and are a proud group of people Aside from the gay section of montreal , its a very nice city",735181,1388,0,0
30575995_2,Nordic is not someone 's heritage it 's a sub race category than one person 's heritage will be put into .,580474,1348,0,0
13435014_1,"I went to Oklahoma for thanksgiving and spent over a $ 100.00 on their ( Amish ) pies , turkey and other food .",576823,1347,0,0
14026050_3,Also i would have no problem if Spain sent back the hundreds of thousands of Brits back home we dont have a right to flood a country like that with our folk .,576882,1387,0,0
13476297_1,They are in point of fact perpetrating mass murder and the MSM suppresses any and all news on a national level .,572512,1345,0,0
14663523_1,"Idiots like you fail to last when surrounded by your pets , The name of your alleged savior will be on your lips as you get `` diversified ''",575891,1371,1,0
14267724_2,And the dream would become a reality with a PLE ( aka Stormfront of the street ) .,576945,1380,0,0
14676490_1,"Listen, I admire you for wanting to make the negroes feel better about themselves , but the evidence FOR race is overwhelming .",573383,1371,1,0
