,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
22614,23092,3,0,1,2,0,What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:
9376,9634,3,0,0,3,0,Game 128 Preview: Houston #Astros at New York #Yankees http://t.co/ughVRRdirz
12159,12468,3,0,0,3,0,Just seen a pic comparison of Lou Holtz and he grandma off Beverly hillbillies and I can't stop crying tears of unfathomable hilarity.
21502,21964,3,0,1,2,0,The Perfect Gift for the Jihadi on Your Shopping List http://t.co/wTNOloSY4t http://t.co/AuTAVOeG2u
8628,8865,3,1,0,2,0,Damn it be cold fo a colored man
14037,14377,3,0,0,3,0,"RT @49ers: Oregon State WR @brandincooks is a popular #49ers pick in recent mock drafts. 

DRAFT TRACKER: http://t.co/AEueKmhkQX http://t.c&#8230;"
21486,21948,3,0,1,2,0,The Bucs has 2 great uniforms and ruined them both for that trash smh
15521,15886,3,0,0,3,0,"RT @HoodJesusYo: Last name, Sinner
First name, Imma
Like ur pancakes in tha mornin, 
He got u covered like Aunt Jemima"
13747,14083,3,0,1,2,0,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @Oreo"
8773,9017,3,0,1,2,0,"Dominoes, moonlit lake, Velvet Underground, honey whiskey = white trash heaven. I accept your ridicule...but just tonight."
18813,19230,3,0,0,3,0,RT @cthagod: Lance Stephenson trash talk didn't affect anybody but Lance Stephenson
20682,21131,3,0,0,3,0,Serious question here; How many country songs mention honkey tonk(s)?
13723,14059,3,0,0,3,0,"Oreo Ice Cream Sandwich http://t.co/RM0KsY99Bc"""
16587,16967,3,0,0,3,0,RT @NFL_Memes: Buckwheat and Porky http://t.co/bo96nelS2P
5779,5943,3,0,0,3,0,@cryancarfield haven't you ever heard the story of the birds and the bees
19104,19529,3,0,1,2,0,RT @hoes: Emma Watson http://t.co/fGKF5aUklo
23757,24251,3,0,0,3,0,directions: let bird chill in sink for 30 minutesme: ok http://t.co/TxU9NMwQha
3907,4021,3,1,0,2,0,@LeonCountryBwoy your a big yute to be having slits in your brows my darg lol drop it out
140,142,3,0,1,2,0,"""@HermosaAlma: This isn't ghetto.....it's smart https://t.co/MPAzQ3Jswf"" I'm doing this idc"
17983,18387,3,0,0,3,0,RT @VerusFacts: How Shy People Flirt. Learn tips from the best! http://t.co/81PvuHnHaT
24111,24612,3,0,0,3,0,"its either a gun, a sandwich, or both. details looking really fuzzy right now and i don't trust any police department in MO"
10018,10290,3,0,0,3,0,I am a celestial body hello http://t.co/yKDRM9Ax69
3852,3963,3,0,0,3,0,"@Krbfarms @Cornfrmr Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie"
17230,17622,3,0,0,3,0,RT @Seinfeld2000: Uncle leo find iWatch in trash can http://t.co/T7GCSMCYLB
18559,18968,3,0,0,3,0,RT @amyalkon: School admins take hungry kids' lunch &amp; throw in trash because their lunch funds aren't paid up. That'll teach em! http://t.c&#8230;
12371,12683,3,0,0,3,0,"Let's cripple the vanity industry. How? Actually start liking who we are, and how we look."
22419,22894,3,0,0,3,0,Video: Charlie Baker campaign team denies contacting Gov. Patrick for meeting http://t.co/qHrA6OalRR
4172,4294,3,0,0,3,0,@Mr2damngood4u AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.
11629,11923,3,0,1,2,0,If you didn't have tattoos as a diversion for your bird chest and malnourished body sir... your instagram would be trash
2982,3054,3,0,1,2,0,@Dave_the_wavee the giants are trash...their time is over.
23102,23586,3,0,0,3,0,Yanks choked too..... Lost 4 strait remember
10547,10826,3,0,0,3,0,I hear the same thing day in and day out.... its for the birds.
849,868,3,0,0,3,0,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge http://t.co/hueH4HCxx7
15112,15470,3,0,0,3,0,RT @EmilyWCVB: RIGHT NOW: NewsCenter 5 projecting Charlie Baker will be Gov-elect by a razor thin margin http://t.co/1qC9q6P1cL #wcvb
24607,25118,3,0,0,3,0,trash af
6799,6989,3,0,0,3,0,"@oliver_______ if you're making 300 clams for betting 5, i hope you do it for a living"
1657,1692,3,0,1,2,0,&#8220;@__Black_Jesus: &#8220;@lil_aerii: Happy new year &#127882;&#127881;&#127881;&#127881;&#127881;&#127881;&#127881;&#127882;&#127882;&#8221; check yo clock Hun we got another hour lol..&#8221;they just did the lil count down thing
22227,22697,3,0,0,3,0,Tomorrow's agenda: bake brownies &amp; visit a couple open house.
9096,9350,3,0,0,3,0,Finally done wif mock regents &#128524;
9200,9456,3,0,1,2,0,Friend or foe nicca .. State ya biz
8107,8332,6,2,1,3,0,"Black guy in class: *attempts to throw a paper ball into the trash*
*misses* 
Mrs. Mundy: ""You're a disgrace to your race, Marcus""
&#128514;&#128514;&#128514;"
4970,5116,3,0,0,3,0,"@TheRyanAdams word, bird"
6333,6515,3,0,0,3,0,@kamkamluvsblk Yeah one called me a race traitor lol
9494,9754,3,0,0,3,0,Good evening Charlie and friends @Charlie4927 @StacyDmomof5 @PattiSM74 @cantUCIMblonde @Kacado
7011,7207,3,0,1,2,0,"@serenity_23 I assume so, the tranny went out this morning. I have a maxima."
11349,11640,3,0,0,3,0,I'm okay with rasor talking trash
5396,5553,3,0,0,3,0,@_dimejii i know so. What Samklef said wasn't a lie man. This guy think is a beast in Naija Pop. His music is trash not the wizkid of before
2416,2466,3,0,0,3,0,@Alludra_AIE just remember to keep the skirt dark colored. It camouflages all that pan dimensional gore
4254,4380,3,0,0,3,0,@Ncoleycole u still a mutt tho lol
6912,7107,3,1,0,2,0,@regankelly91 go the gulls. First grade should be a cracker. Physical!
14176,14517,3,0,0,3,0,RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;
14926,15282,3,0,0,3,0,RT @DanaPerino: Was just handed this on my flight. Must be in good hands on this bird! http://t.co/7vJwDCdTxV
5940,6110,3,1,0,2,0,@erinscafe We hate them more than the Cowboys and Yankees.
9558,9818,3,0,0,3,0,Gotta keep the sox down while they're down! #RedSox #Yankees #mlb
22799,23278,3,0,1,2,0,"White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2"
17936,18338,3,0,1,2,0,RT @UncleBlazer: Yo mama so ghetto she uses cigarette butts as q-tips
571,580,3,0,0,3,0,"""This recipe calls for a leftover brownie. What the hell is a LEFTOVER brownie? That's just a brownie you haven't eaten yet.""-@EricaNadine26"
21276,21737,3,0,0,3,0,Taking out a second mortgage and betting it all on the Yankees winning the World Cup. They win a lot; seemed like a no-brainer to me.
13896,14235,3,0,1,2,0,"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded"
18924,19343,6,0,2,4,0,RT @drizzyswerve96: @0kkaren it looks like he's wearing a trash bag
11547,11841,3,0,0,3,0,If i wasn't a Yankee fan i probably would be a SF Giants fan LOL
18833,19250,3,0,0,3,0,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;
14798,15152,3,0,1,2,0,"RT @CreepyScout: Bend over.

And pick up that trash."
3846,3957,3,0,0,3,0,@KodyMark1 go Yankees
8452,8686,3,0,0,3,0,Cheer up Charlie.
19830,20271,3,0,0,3,0,"RT @peeabut: Dear god, make me a bird so I can fly far, far far away"
24613,25124,3,0,0,3,0,triple fudge brownie chunk ice cream #LifeChanging
18807,19224,3,0,0,3,0,RT @creepingsharia: Syrian Brought to US for &#8220;Democracy Training&#8221; Endorses&#160;Jihadis http://t.co/lfhCto8777
13080,13401,3,0,0,3,0,My mom wants to buy a zebra like for reals
16839,17224,3,0,1,2,0,RT @PLANES_OVAlames: Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out!&#128175; http://t.co/scC8STdMgU
15818,16187,3,0,0,3,0,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor"""
5211,5366,3,1,0,2,0,@Yaremisxo whatever Neymar trash
872,891,3,0,1,2,0,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki http://t.co/XxcdQvzI9t"
14975,15331,3,0,0,3,0,RT @DennisssBeauty: @VivaLaZulema looked like Princess Bella in that yellow dress&#128120;&#128120;
21537,21999,3,0,0,3,0,The brownies I just made are a sin
13451,13782,3,1,0,2,0,Not really sure how to describe what's happening here #eurotrash @mguiducci @nickbrown85 @ VIP Room http://t.co/WTS6nM3egc
5200,5355,3,0,0,3,0,"@Yankees @marines1994 Daggone it Twins, kick it up a notch... Time to beat the Yankees..."
19911,20352,6,0,0,6,0,RT @renz360: Got receipt ink on your soles? no problem. http://t.co/xYA7aLDUhU
13552,13886,3,1,0,2,0,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!
14164,14504,3,0,0,3,0,RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;
8171,8398,3,0,1,2,0,Brandon Jennings trash
15674,16040,3,0,0,3,0,"RT @ItsJustJill: Obama Says He&#8217;s &#8220;Irritated&#8221; But &#8220;Does Not Feel Repudiated&#8221; After Losing Senate (Video) http://t.co/2U10aolKXG 
Awwwww...ho&#8230;"
14250,14591,3,0,0,3,0,RT @AyeYoitsDupree: Rape is NEVER something to mock like this. I stand with Jada #jadapose http://t.co/uEbuOBwTbg
3145,3225,3,0,0,3,0,@EvetteColeman lol true I just want fried Oreos
17886,18288,3,0,0,3,0,RT @TwitchyTeam: Richard Grenell: WaPo's Greg Sargent mocks voter ID and 'proves point' of proponents http://t.co/KG3NEWOYIy
12331,12643,3,0,1,2,0,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
21608,22071,3,0,0,3,0,The redskins just begging to lose this game smh
6297,6478,3,0,0,3,0,@jsimsromance My guy is a Maine coon and a total cuddle bum. Every one that I've ever met has been super friendly.
7193,7397,3,0,0,3,0,@travistefft I know how you feel....I never thought I'd see the Sox win in my lifetime. Hope you can use Ant's Yankees hook up to see a game
17743,18144,3,0,0,3,0,"RT @TheXbone: Twitch Plays Call of Duty. Enter trash talk in the chat, the auto-aim will do the rest"
20230,20675,3,0,0,3,0,RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu&#8230;
22024,22491,6,0,0,6,0,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
12063,12370,3,0,0,3,0,Jihadi streams: British #ISIS fighter identified as Abu Abdurahman Al Britani killed in action. http://t.co/Ksowd8rRCk
21230,21691,3,0,1,2,0,Supporters of officer Darren Wilson rally in St Louis http://t.co/HtfgJJ7kYt #ferguson #kkk #tcot #tpot #teabaggers #teaparty
7464,7676,3,0,1,2,0,A pharaohs nd his angry bird http://t.co/jMC2eR32Ka
12920,13239,3,0,0,3,0,"Mr President &amp; homeland security, please ignore any foreign threats and focus your sole attention on our police force #ACAB #LANDOFTHEFREE"
7550,7764,3,0,0,3,0,"Alarm set, early bird n all that. Night all xx"
6997,7193,3,0,0,3,0,"@seanphathaway That wasn't as bad, though drawing conclusions about ""WHITE AMERICA"" based on a 1,000 person poll is a slippery slope."
3984,4102,3,0,0,3,0,@MC_JayTee lol I already made it. I'm waiting on my brownies to finish &#128526;
14716,15068,3,0,0,3,0,RT @ClicquotSuave: bunch of rappers boutta flood the internets w/ trash remixes
6164,6341,3,0,1,2,0,@imdevincarlson trash*
12963,13282,3,0,1,2,0,My best friend says I don't need to be in love right now .... he thinks its too soon to love monkey....
16342,16715,3,0,1,2,0,"RT @MTVUK: #Directioners, 1D's @zaynmalik &amp; @Louis_Tomlinson monkey around on set of #StealMyGirl video: http://t.co/sOEbNlR8Re http://t.co&#8230;"
12828,13147,3,0,0,3,0,Mentions probably look like a septic tank. RT @BillCosby: Go ahead. Meme me! http://t.co/2QttvwWICy #CosbyMeme http://t.co/72IMb6Rfzn
16477,16854,3,0,0,3,0,RT @MirrorWeirdNews: Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend http://t.co/cwc0b0Z9PB http&#8230;
16205,16575,3,0,0,3,0,RT @LifeNewsHQ: BREAKING: Florida Pro-Life Gov. Rick Scott Defeats Pro-Abortion Challenger Charlie Crist http://t.co/GpR1hQlEN2 #tcot http:&#8230;
16312,16684,3,1,0,2,0,RT @LuvKittensDaily: Oreo being adorable http://t.co/5ZMZVT0sUl
21248,21709,3,0,0,3,0,Sweet! Just found that box of Twinkies I bought last year for $225.00! I bet its at least tripled by now! Such a no-brainer buy!
13496,13828,3,0,0,3,0,"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria"
20071,20516,3,0,1,2,0,RT @steviegarcia11: Here come wiggas soft tweets.. &#128514;
10861,11143,3,0,1,2,0,I said middle school days as in the ghetto way people... &#8212; and what I am nor here to impress you what are you go... http://t.co/qYpvIKcRfY
19103,19528,9,0,3,6,0,RT @hoes: Emma Watson #TheOscars2014 &#128515;&#128515; http://t.co/INeOGli7G9
21107,21560,3,1,0,2,0,"Sorry Sam, I went to @elonuniversity RT @wulfpacksam83: Is wes durham woody durham son???? If so, why is that tar baby doing a PACK game."
15961,16330,3,0,0,3,0,"RT @KatiePavlich: Now go take out the trash &#8220;@sdoocy: . Today I was #outnumbered, but thankfully not #dismembered! Thanks, Ladies http://t.&#8230;"
6350,6532,3,0,0,3,0,@kate_beckwith74 don't judge me monkey
67,67,3,0,1,2,0,"""@Allyhaaaaa: Lemmie eat a Oreo &amp; do these dishes."" One oreo? Lol"
11076,11361,3,0,0,3,0,"I wept when #ThurmanMunson died, and I weep 35 years later. #Captain #Yankees"
13635,13970,3,0,0,3,0,One man's trash is another's Transformer &#8594; http://t.co/lpYNVqWXXx
5812,5977,3,0,1,2,0,@darealwalt_jr he see the jig
18476,18885,3,0,0,3,0,"RT @_mikaylahh: I asked @zzachbarness to get me pink bunnies one time, so he brought me yellow chicks...&#128048;&#128149;"
3497,3590,3,0,1,2,0,@ImTooMuch bread in general aint too good for ya...but honky bread the worst...&#128514;&#128514;
5206,5361,3,0,0,3,0,@Yankees probably time to put this twitter feed to bed #nyy
4405,4535,3,0,0,3,0,@Pepper_Redbone @Yankees Just getting in! I hope so. Cause they stunk it up last night.
22824,23303,3,0,0,3,0,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.
21875,22342,3,0,0,3,0,They must be Russian birds! Russian birds are known for invading Chiminea. @SaintRPh @KimMarcumTexas
20735,21184,3,0,0,3,0,"She has zebra tights in her take home bag, me and my mom are just &#128525;"
813,830,3,0,0,3,0,#Yankees I went to Golds with Cruz in 2010 when he was a Sound. No upper /lower body strength.. Hmm now 40 HR hitter. Won't say the S word.
7340,7550,3,0,0,3,0,@xiibyte just watched your video good stuff thought I'd let you in on the new boss boon says old character but will be surprise. It's Argus
12702,13018,3,0,0,3,0,Magellan? You suck at trash talk. @physguy2 @submix8c
2991,3064,3,0,0,3,0,@DeJLoaf mixtape sell sole got some bangers!
1157,1183,3,1,0,2,0,"&#8220;@BurgerKing: What&#8217;s going to be your pick for #SelectionSunday? #2for5 #WatchLikeaKing http://t.co/aBam30gSk4&#8221;

Dis make colored folk happy"
23779,24274,3,0,0,3,0,dont make direct eye contact with anything..birds cats nothing lol RT @EVBY_HATES_ASH: I'm going out west to bu (...) http://t.co/oVpwk9I3
806,823,3,0,0,3,0,#Yankees #Jeter Let him play the entire inning. That's fitting.
9143,9398,3,0,1,2,0,Foles vs 9ers in San Fran or Eli vs redskins in DC
8577,8814,3,0,1,2,0,Cute dumb females trash.
14033,14373,3,0,0,3,0,RT @490xl: why get attached to people when you can jump in a trash can and feel the same way
18521,18930,3,0,0,3,0,RT @ahmadblack35: Can someone find the Georgia fan who talked trash to me and told me he hope we don't end up like Tennessee? Tell him I'm &#8230;
10877,11159,3,0,0,3,0,I sho do miss my Uncle Tom
15503,15867,3,0,0,3,0,RT @Hobson_2: That's for the birds.
5895,6063,3,0,1,2,0,@eGoTheIcoN everytime pro teams do GB tourneys that get schmanged. Im not fanboying im just saying I don't think u should say they're trash.
5219,5374,3,0,0,3,0,@YessMe_SHAY I want my poms back lmfao
3127,3206,3,0,0,3,0,@EricBaetsle your a greaser
19895,20336,3,0,0,3,0,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf
3762,3870,3,0,0,3,0,"@KateWhineHall I starting laughing ""worked out""...not b/c I think its funny that you work...
*throws phone in trash over butchered subtweet"
7237,7444,3,0,1,2,0,@urbasicyabish nigor??
22911,23391,3,0,1,2,0,Why would you think Common is trash? Tf
7002,7198,3,0,0,3,0,"@secretasianman @kitt Yeah, she's a real pom maven."
24320,24825,3,0,0,3,0,"on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies."
19462,19895,3,0,0,3,0,RT @kostaskarelis: Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns
3744,3851,3,0,0,3,0,"@KHShan @VictorB123 Oh but those last few that did.. Charlie, Wilma, Jeanne..."
19065,19490,3,0,0,3,0,RT @green_eyed_doll: The birds outside my bedroom window have way too much to talk about for first thing in the morning! Mrrrrrrr....
14012,14352,3,0,0,3,0,RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C
